SID,DeviceID,ObservationTimestamp,LocalTimestamp,AirTemperature,BarometricPressure,RelativeHumidity
2024-10-20T07:54:41Z_18zua9muwbb,18zua9muwbb,10/20/2024 7:54,10/20/2024 15:54,18.55,1008.66,100
2024-10-20T08:10:05Z_18zua9muwbb,18zua9muwbb,10/20/2024 8:10,10/20/2024 16:10,18.19,1008.35,100
2024-10-20T08:25:27Z_18zua9muwbb,18zua9muwbb,10/20/2024 8:25,10/20/2024 16:25,18.23,1008.68,100
2024-10-20T08:40:51Z_18zua9muwbb,18zua9muwbb,10/20/2024 8:40,10/20/2024 16:40,18.29,1008.86,100
2024-10-20T08:56:13Z_18zua9muwbb,18zua9muwbb,10/20/2024 8:56,10/20/2024 16:56,18.21,1008.99,100
2024-10-20T09:11:35Z_18zua9muwbb,18zua9muwbb,10/20/2024 9:11,10/20/2024 17:11,17.59,1009.44,100
2024-10-20T09:27:13Z_18zua9muwbb,18zua9muwbb,10/20/2024 9:27,10/20/2024 17:27,16.89,1010.14,100
2024-10-20T09:42:51Z_18zua9muwbb,18zua9muwbb,10/20/2024 9:42,10/20/2024 17:42,16.53,1010.67,100
2024-10-20T09:58:13Z_18zua9muwbb,18zua9muwbb,10/20/2024 9:58,10/20/2024 17:58,16.12,1011.14,100
2024-10-20T10:13:51Z_18zua9muwbb,18zua9muwbb,10/20/2024 10:13,10/20/2024 18:13,15.72,1011.59,100
2024-10-20T10:29:13Z_18zua9muwbb,18zua9muwbb,10/20/2024 10:29,10/20/2024 18:29,15.13,1011.99,100
2024-10-20T10:44:45Z_18zua9muwbb,18zua9muwbb,10/20/2024 10:44,10/20/2024 18:44,14.22,1012.95,100
2024-10-20T11:00:18Z_18zua9muwbb,18zua9muwbb,10/20/2024 11:00,10/20/2024 19:00,13.34,1013.3,100
2024-10-20T11:15:40Z_18zua9muwbb,18zua9muwbb,10/20/2024 11:15,10/20/2024 19:15,13.26,1013.74,100
2024-10-20T11:31:02Z_18zua9muwbb,18zua9muwbb,10/20/2024 11:31,10/20/2024 19:31,13.31,1013.72,100
2024-10-20T11:46:24Z_18zua9muwbb,18zua9muwbb,10/20/2024 11:46,10/20/2024 19:46,13.44,1014.07,100
2024-10-20T12:01:47Z_18zua9muwbb,18zua9muwbb,10/20/2024 12:01,10/20/2024 20:01,13.3,1014.26,100
2024-10-20T12:17:09Z_18zua9muwbb,18zua9muwbb,10/20/2024 12:17,10/20/2024 20:17,13.44,1014.36,100
2024-10-20T12:32:34Z_18zua9muwbb,18zua9muwbb,10/20/2024 12:32,10/20/2024 20:32,13.55,1014.54,100
2024-10-20T12:48:12Z_18zua9muwbb,18zua9muwbb,10/20/2024 12:48,10/20/2024 20:48,13.4,1014.73,100
2024-10-20T13:03:38Z_18zua9muwbb,18zua9muwbb,10/20/2024 13:03,10/20/2024 21:03,13.23,1015.07,100
2024-10-20T13:19:00Z_18zua9muwbb,18zua9muwbb,10/20/2024 13:19,10/20/2024 21:19,13.18,1014.94,100
2024-10-20T13:34:22Z_18zua9muwbb,18zua9muwbb,10/20/2024 13:34,10/20/2024 21:34,13.14,1015.2,100
2024-10-20T13:49:44Z_18zua9muwbb,18zua9muwbb,10/20/2024 13:49,10/20/2024 21:49,13.13,1015.24,100
2024-10-20T14:05:06Z_18zua9muwbb,18zua9muwbb,10/20/2024 14:05,10/20/2024 22:05,13.13,1015.31,100
2024-10-20T14:20:28Z_18zua9muwbb,18zua9muwbb,10/20/2024 14:20,10/20/2024 22:20,13.27,1015.18,100
2024-10-20T14:35:53Z_18zua9muwbb,18zua9muwbb,10/20/2024 14:35,10/20/2024 22:35,13.1,1015.39,100
2024-10-20T14:51:15Z_18zua9muwbb,18zua9muwbb,10/20/2024 14:51,10/20/2024 22:51,13.06,1015.68,100
2024-10-20T15:06:40Z_18zua9muwbb,18zua9muwbb,10/20/2024 15:06,10/20/2024 23:06,13.02,1015.85,100
2024-10-20T15:22:02Z_18zua9muwbb,18zua9muwbb,10/20/2024 15:22,10/20/2024 23:22,13.13,1015.89,100
2024-10-20T15:37:24Z_18zua9muwbb,18zua9muwbb,10/20/2024 15:37,10/20/2024 23:37,13.06,1016.09,100
2024-10-20T15:52:46Z_18zua9muwbb,18zua9muwbb,10/20/2024 15:52,10/20/2024 23:52,13.06,1016.4,100
2024-10-20T16:08:08Z_18zua9muwbb,18zua9muwbb,10/20/2024 16:08,10/21/2024 0:08,13.19,1016.37,100
2024-10-20T16:23:30Z_18zua9muwbb,18zua9muwbb,10/20/2024 16:23,10/21/2024 0:23,13.13,1016.44,100
2024-10-20T16:38:52Z_18zua9muwbb,18zua9muwbb,10/20/2024 16:38,10/21/2024 0:38,13.18,1016.36,100
2024-10-20T16:54:14Z_18zua9muwbb,18zua9muwbb,10/20/2024 16:54,10/21/2024 0:54,13.19,1016.32,100
2024-10-20T17:09:36Z_18zua9muwbb,18zua9muwbb,10/20/2024 17:09,10/21/2024 1:09,13.02,1016.19,100
2024-10-20T17:25:01Z_18zua9muwbb,18zua9muwbb,10/20/2024 17:25,10/21/2024 1:25,12.86,1016.14,100
2024-10-20T17:40:23Z_18zua9muwbb,18zua9muwbb,10/20/2024 17:40,10/21/2024 1:40,12.85,1016.23,100
2024-10-20T17:55:45Z_18zua9muwbb,18zua9muwbb,10/20/2024 17:55,10/21/2024 1:55,12.57,1016.12,100
2024-10-20T18:11:07Z_18zua9muwbb,18zua9muwbb,10/20/2024 18:11,10/21/2024 2:11,12.6,1016.16,100
2024-10-20T18:26:29Z_18zua9muwbb,18zua9muwbb,10/20/2024 18:26,10/21/2024 2:26,12.5,1016.11,100
2024-10-20T18:41:51Z_18zua9muwbb,18zua9muwbb,10/20/2024 18:41,10/21/2024 2:41,12.42,1016.36,100
2024-10-20T18:57:13Z_18zua9muwbb,18zua9muwbb,10/20/2024 18:57,10/21/2024 2:57,12.32,1016.64,100
2024-10-20T19:12:35Z_18zua9muwbb,18zua9muwbb,10/20/2024 19:12,10/21/2024 3:12,12.31,1016.8,100
2024-10-20T19:28:08Z_18zua9muwbb,18zua9muwbb,10/20/2024 19:28,10/21/2024 3:28,12.25,1017.03,100
2024-10-20T19:43:30Z_18zua9muwbb,18zua9muwbb,10/20/2024 19:43,10/21/2024 3:43,12.02,1017.12,100
2024-10-20T19:58:52Z_18zua9muwbb,18zua9muwbb,10/20/2024 19:58,10/21/2024 3:58,11.68,1017.44,100
2024-10-20T20:14:14Z_18zua9muwbb,18zua9muwbb,10/20/2024 20:14,10/21/2024 4:14,11.56,1017.61,100
2024-10-20T20:29:36Z_18zua9muwbb,18zua9muwbb,10/20/2024 20:29,10/21/2024 4:29,11.81,1017.75,100
2024-10-20T20:45:07Z_18zua9muwbb,18zua9muwbb,10/20/2024 20:45,10/21/2024 4:45,12.02,1017.91,100
2024-10-20T21:00:30Z_18zua9muwbb,18zua9muwbb,10/20/2024 21:00,10/21/2024 5:00,12.03,1018.15,100
2024-10-20T21:15:52Z_18zua9muwbb,18zua9muwbb,10/20/2024 21:15,10/21/2024 5:15,11.85,1018.09,100
2024-10-20T21:31:14Z_18zua9muwbb,18zua9muwbb,10/20/2024 21:31,10/21/2024 5:31,11.77,1018.27,100
2024-10-20T21:46:36Z_18zua9muwbb,18zua9muwbb,10/20/2024 21:46,10/21/2024 5:46,11.56,1018.65,100
2024-10-20T22:01:58Z_18zua9muwbb,18zua9muwbb,10/20/2024 22:01,10/21/2024 6:01,11.55,1018.92,100
2024-10-20T22:17:20Z_18zua9muwbb,18zua9muwbb,10/20/2024 22:17,10/21/2024 6:17,11.68,1019.23,100
2024-10-20T22:32:42Z_18zua9muwbb,18zua9muwbb,10/20/2024 22:32,10/21/2024 6:32,11.89,1019.33,100
2024-10-20T22:48:04Z_18zua9muwbb,18zua9muwbb,10/20/2024 22:48,10/21/2024 6:48,12.01,1019.76,100
2024-10-20T23:03:26Z_18zua9muwbb,18zua9muwbb,10/20/2024 23:03,10/21/2024 7:03,12.22,1019.59,100
2024-10-20T23:18:53Z_18zua9muwbb,18zua9muwbb,10/20/2024 23:18,10/21/2024 7:18,12.48,1019.77,100
2024-10-20T23:34:45Z_18zua9muwbb,18zua9muwbb,10/20/2024 23:34,10/21/2024 7:34,12.52,1019.83,100
2024-10-20T23:50:27Z_18zua9muwbb,18zua9muwbb,10/20/2024 23:50,10/21/2024 7:50,12.89,1019.97,100
2024-10-21T00:22:00Z_18zua9muwbb,18zua9muwbb,10/21/2024 0:22,10/21/2024 8:22,13.46,1020.15,100
2024-10-21T01:24:45Z_18zua9muwbb,18zua9muwbb,10/21/2024 1:24,10/21/2024 9:24,14.72,1020.35,100
2024-10-21T01:55:56Z_18zua9muwbb,18zua9muwbb,10/21/2024 1:55,10/21/2024 9:55,14.77,1020.55,96.99
2024-10-21T02:11:34Z_18zua9muwbb,18zua9muwbb,10/21/2024 2:11,10/21/2024 10:11,15.06,1020.63,87.75
2024-10-21T02:27:05Z_18zua9muwbb,18zua9muwbb,10/21/2024 2:27,10/21/2024 10:27,15.5,1020.52,85.24
2024-10-21T02:29:31Z_18zua9muwbb,18zua9muwbb,10/21/2024 2:29,10/21/2024 10:29,15.6,1020.44,77.38
2024-10-21T03:00:32Z_18zua9muwbb,18zua9muwbb,10/21/2024 3:00,10/21/2024 11:00,16.37,1020.43,60.83
2024-10-21T03:16:09Z_18zua9muwbb,18zua9muwbb,10/21/2024 3:16,10/21/2024 11:16,16.62,1020.42,61.25
2024-10-21T03:31:35Z_18zua9muwbb,18zua9muwbb,10/21/2024 3:31,10/21/2024 11:31,16.87,1020.53,63.95
2024-10-21T03:46:57Z_18zua9muwbb,18zua9muwbb,10/21/2024 3:46,10/21/2024 11:46,16.78,1020.37,61.7
2024-10-21T04:18:03Z_18zua9muwbb,18zua9muwbb,10/21/2024 4:18,10/21/2024 12:18,17.8,1020.15,54.18
2024-10-21T04:33:25Z_18zua9muwbb,18zua9muwbb,10/21/2024 4:33,10/21/2024 12:33,18.26,1020.14,52.58
2024-10-21T05:04:49Z_18zua9muwbb,18zua9muwbb,10/21/2024 5:04,10/21/2024 13:04,19.13,1019.88,45.55
2024-10-21T05:20:11Z_18zua9muwbb,18zua9muwbb,10/21/2024 5:20,10/21/2024 13:20,19.46,1019.79,44.85
2024-10-21T05:35:47Z_18zua9muwbb,18zua9muwbb,10/21/2024 5:35,10/21/2024 13:35,19.39,1019.77,46.09
2024-10-21T05:51:09Z_18zua9muwbb,18zua9muwbb,10/21/2024 5:51,10/21/2024 13:51,19.03,1019.57,46.56
2024-10-21T06:06:31Z_18zua9muwbb,18zua9muwbb,10/21/2024 6:06,10/21/2024 14:06,19.46,1019.47,44.64
2024-10-21T06:21:54Z_18zua9muwbb,18zua9muwbb,10/21/2024 6:21,10/21/2024 14:21,19.88,1019.52,44.03
2024-10-21T06:37:38Z_18zua9muwbb,18zua9muwbb,10/21/2024 6:37,10/21/2024 14:37,20.51,1019.68,43.87
2024-10-21T06:53:09Z_18zua9muwbb,18zua9muwbb,10/21/2024 6:53,10/21/2024 14:53,21.07,1019.59,42.23
2024-10-21T07:08:31Z_18zua9muwbb,18zua9muwbb,10/21/2024 7:08,10/21/2024 15:08,21.06,1019.71,43.31
2024-10-21T07:23:53Z_18zua9muwbb,18zua9muwbb,10/21/2024 7:23,10/21/2024 15:23,20.95,1019.77,41.12
2024-10-21T07:39:25Z_18zua9muwbb,18zua9muwbb,10/21/2024 7:39,10/21/2024 15:39,21.71,1019.69,39.84
2024-10-21T07:54:48Z_18zua9muwbb,18zua9muwbb,10/21/2024 7:54,10/21/2024 15:54,21.48,1019.84,39.33
2024-10-21T08:10:14Z_18zua9muwbb,18zua9muwbb,10/21/2024 8:10,10/21/2024 16:10,22.11,1019.87,39.79
2024-10-21T08:25:48Z_18zua9muwbb,18zua9muwbb,10/21/2024 8:25,10/21/2024 16:25,21.51,1019.76,40.54
2024-10-21T08:41:11Z_18zua9muwbb,18zua9muwbb,10/21/2024 8:41,10/21/2024 16:41,20.47,1019.87,43.1
2024-10-21T08:56:33Z_18zua9muwbb,18zua9muwbb,10/21/2024 8:56,10/21/2024 16:56,20.68,1019.87,41.35
2024-10-21T09:12:14Z_18zua9muwbb,18zua9muwbb,10/21/2024 9:12,10/21/2024 17:12,21.02,1019.7,42.97
2024-10-21T09:27:36Z_18zua9muwbb,18zua9muwbb,10/21/2024 9:27,10/21/2024 17:27,20.26,1019.79,43.83
2024-10-21T09:43:07Z_18zua9muwbb,18zua9muwbb,10/21/2024 9:43,10/21/2024 17:43,20.63,1019.97,42.77
2024-10-21T09:58:29Z_18zua9muwbb,18zua9muwbb,10/21/2024 9:58,10/21/2024 17:58,20,1020,45.91
2024-10-21T10:13:51Z_18zua9muwbb,18zua9muwbb,10/21/2024 10:13,10/21/2024 18:13,19.37,1020.11,47
2024-10-21T10:29:14Z_18zua9muwbb,18zua9muwbb,10/21/2024 10:29,10/21/2024 18:29,18.2,1020.29,51.66
2024-10-21T11:00:30Z_18zua9muwbb,18zua9muwbb,10/21/2024 11:00,10/21/2024 19:00,17.23,1020.61,54.44
2024-10-21T11:16:02Z_18zua9muwbb,18zua9muwbb,10/21/2024 11:16,10/21/2024 19:16,16.79,1020.74,56.02
2024-10-21T11:31:24Z_18zua9muwbb,18zua9muwbb,10/21/2024 11:31,10/21/2024 19:31,16.35,1020.82,60.05
2024-10-21T11:46:46Z_18zua9muwbb,18zua9muwbb,10/21/2024 11:46,10/21/2024 19:46,16.23,1021.03,59.85
2024-10-21T12:02:11Z_18zua9muwbb,18zua9muwbb,10/21/2024 12:02,10/21/2024 20:02,16.29,1021.06,61.71
2024-10-21T12:17:33Z_18zua9muwbb,18zua9muwbb,10/21/2024 12:17,10/21/2024 20:17,16.14,1021.11,62.85
2024-10-21T12:33:11Z_18zua9muwbb,18zua9muwbb,10/21/2024 12:33,10/21/2024 20:33,16.12,1021.18,63.42
2024-10-21T12:48:43Z_18zua9muwbb,18zua9muwbb,10/21/2024 12:48,10/21/2024 20:48,15.9,1021.19,63.8
2024-10-21T13:04:05Z_18zua9muwbb,18zua9muwbb,10/21/2024 13:04,10/21/2024 21:04,15.69,1021.09,64.69
2024-10-21T13:19:27Z_18zua9muwbb,18zua9muwbb,10/21/2024 13:19,10/21/2024 21:19,15.48,1021.07,65.99
2024-10-21T13:34:49Z_18zua9muwbb,18zua9muwbb,10/21/2024 13:34,10/21/2024 21:34,15.23,1020.86,66.95
2024-10-21T13:50:15Z_18zua9muwbb,18zua9muwbb,10/21/2024 13:50,10/21/2024 21:50,14.93,1020.71,68.35
2024-10-21T14:05:37Z_18zua9muwbb,18zua9muwbb,10/21/2024 14:05,10/21/2024 22:05,14.96,1020.62,72.96
2024-10-21T14:20:59Z_18zua9muwbb,18zua9muwbb,10/21/2024 14:20,10/21/2024 22:20,14.84,1020.59,71.53
2024-10-21T14:36:34Z_18zua9muwbb,18zua9muwbb,10/21/2024 14:36,10/21/2024 22:36,14.64,1020.41,70.7
2024-10-21T14:51:57Z_18zua9muwbb,18zua9muwbb,10/21/2024 14:51,10/21/2024 22:51,14.48,1020.26,71.7
2024-10-21T15:07:19Z_18zua9muwbb,18zua9muwbb,10/21/2024 15:07,10/21/2024 23:07,14.43,1020.26,77.07
2024-10-21T15:22:44Z_18zua9muwbb,18zua9muwbb,10/21/2024 15:22,10/21/2024 23:22,14.38,1020.36,76
2024-10-21T15:38:06Z_18zua9muwbb,18zua9muwbb,10/21/2024 15:38,10/21/2024 23:38,14.25,1020.2,76.03
2024-10-21T15:53:29Z_18zua9muwbb,18zua9muwbb,10/21/2024 15:53,10/21/2024 23:53,13.98,1020.3,77.02
2024-10-21T16:08:51Z_18zua9muwbb,18zua9muwbb,10/21/2024 16:08,10/22/2024 0:08,14.01,1020.13,78.83
2024-10-21T16:24:22Z_18zua9muwbb,18zua9muwbb,10/21/2024 16:24,10/22/2024 0:24,13.89,1020.04,76.19
2024-10-21T16:39:45Z_18zua9muwbb,18zua9muwbb,10/21/2024 16:39,10/22/2024 0:39,13.43,1020.1,80.95
2024-10-21T16:55:10Z_18zua9muwbb,18zua9muwbb,10/21/2024 16:55,10/22/2024 0:55,13.69,1019.97,81.35
2024-10-21T17:10:32Z_18zua9muwbb,18zua9muwbb,10/21/2024 17:10,10/22/2024 1:10,13.57,1019.9,81.37
2024-10-21T17:25:59Z_18zua9muwbb,18zua9muwbb,10/21/2024 17:25,10/22/2024 1:25,13.56,1019.63,81.03
2024-10-21T17:41:31Z_18zua9muwbb,18zua9muwbb,10/21/2024 17:41,10/22/2024 1:41,13.53,1019.55,83.78
2024-10-21T17:56:53Z_18zua9muwbb,18zua9muwbb,10/21/2024 17:56,10/22/2024 1:56,13.6,1019.49,84.08
2024-10-21T18:12:15Z_18zua9muwbb,18zua9muwbb,10/21/2024 18:12,10/22/2024 2:12,13.63,1019.42,84.05
2024-10-21T18:27:37Z_18zua9muwbb,18zua9muwbb,10/21/2024 18:27,10/22/2024 2:27,13.6,1019.31,81.4
2024-10-21T18:42:59Z_18zua9muwbb,18zua9muwbb,10/21/2024 18:42,10/22/2024 2:42,13.47,1019.26,80.39
2024-10-21T18:58:24Z_18zua9muwbb,18zua9muwbb,10/21/2024 18:58,10/22/2024 2:58,13.31,1019.29,82.74
2024-10-21T19:13:46Z_18zua9muwbb,18zua9muwbb,10/21/2024 19:13,10/22/2024 3:13,13.19,1019.22,83.24
2024-10-21T19:29:08Z_18zua9muwbb,18zua9muwbb,10/21/2024 19:29,10/22/2024 3:29,13.07,1019.28,83.54
2024-10-21T19:44:31Z_18zua9muwbb,18zua9muwbb,10/21/2024 19:44,10/22/2024 3:44,12.93,1019.34,85.07
2024-10-21T19:59:53Z_18zua9muwbb,18zua9muwbb,10/21/2024 19:59,10/22/2024 3:59,12.75,1019.37,85.61
2024-10-21T20:15:15Z_18zua9muwbb,18zua9muwbb,10/21/2024 20:15,10/22/2024 4:15,12.59,1019.49,87.71
2024-10-21T20:30:38Z_18zua9muwbb,18zua9muwbb,10/21/2024 20:30,10/22/2024 4:30,12.64,1019.62,89.51
2024-10-21T20:46:00Z_18zua9muwbb,18zua9muwbb,10/21/2024 20:46,10/22/2024 4:46,12.64,1019.73,89.75
2024-10-21T21:01:23Z_18zua9muwbb,18zua9muwbb,10/21/2024 21:01,10/22/2024 5:01,12.65,1019.71,90.63
2024-10-21T21:16:46Z_18zua9muwbb,18zua9muwbb,10/21/2024 21:16,10/22/2024 5:16,12.68,1019.89,91.3
2024-10-21T21:32:11Z_18zua9muwbb,18zua9muwbb,10/21/2024 21:32,10/22/2024 5:32,12.6,1020.27,90.39
2024-10-21T21:47:34Z_18zua9muwbb,18zua9muwbb,10/21/2024 21:47,10/22/2024 5:47,12.48,1020.3,94.49
2024-10-21T22:02:56Z_18zua9muwbb,18zua9muwbb,10/21/2024 22:02,10/22/2024 6:02,12.69,1020.37,95.05
2024-10-21T22:18:18Z_18zua9muwbb,18zua9muwbb,10/21/2024 22:18,10/22/2024 6:18,12.69,1020.56,93.8
2024-10-21T22:33:53Z_18zua9muwbb,18zua9muwbb,10/21/2024 22:33,10/22/2024 6:33,12.77,1020.49,94.77
2024-10-21T22:49:21Z_18zua9muwbb,18zua9muwbb,10/21/2024 22:49,10/22/2024 6:49,12.89,1020.44,95.22
2024-10-21T23:04:47Z_18zua9muwbb,18zua9muwbb,10/21/2024 23:04,10/22/2024 7:04,13.28,1020.66,91.61
2024-10-21T23:20:08Z_18zua9muwbb,18zua9muwbb,10/21/2024 23:20,10/22/2024 7:20,13.96,1020.88,86.43
2024-10-21T23:35:50Z_18zua9muwbb,18zua9muwbb,10/21/2024 23:35,10/22/2024 7:35,14.6,1020.94,81.53
2024-10-21T23:51:12Z_18zua9muwbb,18zua9muwbb,10/21/2024 23:51,10/22/2024 7:51,14.97,1020.96,80.72
2024-10-22T00:22:24Z_18zua9muwbb,18zua9muwbb,10/22/2024 0:22,10/22/2024 8:22,16.14,1021.03,75.48
2024-10-22T00:53:27Z_18zua9muwbb,18zua9muwbb,10/22/2024 0:53,10/22/2024 8:53,17.13,1021.23,70.05
2024-10-22T01:08:50Z_18zua9muwbb,18zua9muwbb,10/22/2024 1:08,10/22/2024 9:08,17.54,1021.16,68.79
2024-10-22T01:24:22Z_18zua9muwbb,18zua9muwbb,10/22/2024 1:24,10/22/2024 9:24,17.61,1021.34,69.82
2024-10-22T01:39:44Z_18zua9muwbb,18zua9muwbb,10/22/2024 1:39,10/22/2024 9:39,17.27,1021.51,82.39
2024-10-22T01:55:07Z_18zua9muwbb,18zua9muwbb,10/22/2024 1:55,10/22/2024 9:55,16.82,1021.46,87.65
2024-10-22T02:10:33Z_18zua9muwbb,18zua9muwbb,10/22/2024 2:10,10/22/2024 10:10,16.86,1021.49,85.4
2024-10-22T02:25:55Z_18zua9muwbb,18zua9muwbb,10/22/2024 2:25,10/22/2024 10:25,16.93,1021.54,99.18
2024-10-22T02:29:29Z_18zua9muwbb,18zua9muwbb,10/22/2024 2:29,10/22/2024 10:29,16.89,1021.48,98.04
2024-10-22T02:45:07Z_18zua9muwbb,18zua9muwbb,10/22/2024 2:45,10/22/2024 10:45,17.06,1021.25,82.76
2024-10-22T03:16:31Z_18zua9muwbb,18zua9muwbb,10/22/2024 3:16,10/22/2024 11:16,18.1,1020.85,67.21
2024-10-22T03:31:54Z_18zua9muwbb,18zua9muwbb,10/22/2024 3:31,10/22/2024 11:31,18.63,1020.81,64.39
2024-10-22T03:47:42Z_18zua9muwbb,18zua9muwbb,10/22/2024 3:47,10/22/2024 11:47,19.07,1020.65,63.95
2024-10-22T04:03:27Z_18zua9muwbb,18zua9muwbb,10/22/2024 4:03,10/22/2024 12:03,18.95,1020.61,63.44
2024-10-22T04:18:52Z_18zua9muwbb,18zua9muwbb,10/22/2024 4:18,10/22/2024 12:18,19.1,1020.33,63.28
2024-10-22T04:34:24Z_18zua9muwbb,18zua9muwbb,10/22/2024 4:34,10/22/2024 12:34,18.92,1020.61,65.86
2024-10-22T04:49:59Z_18zua9muwbb,18zua9muwbb,10/22/2024 4:49,10/22/2024 12:49,18.71,1020.51,67.03
2024-10-22T05:05:31Z_18zua9muwbb,18zua9muwbb,10/22/2024 5:05,10/22/2024 13:05,18.95,1020.55,64.45
2024-10-22T05:20:54Z_18zua9muwbb,18zua9muwbb,10/22/2024 5:20,10/22/2024 13:20,19.2,1020.46,59.76
2024-10-22T05:36:45Z_18zua9muwbb,18zua9muwbb,10/22/2024 5:36,10/22/2024 13:36,19.45,1020.19,55.64
2024-10-22T05:52:17Z_18zua9muwbb,18zua9muwbb,10/22/2024 5:52,10/22/2024 13:52,20.13,1020.05,52.72
2024-10-22T06:07:50Z_18zua9muwbb,18zua9muwbb,10/22/2024 6:07,10/22/2024 14:07,20.37,1019.94,52.55
2024-10-22T06:23:25Z_18zua9muwbb,18zua9muwbb,10/22/2024 6:23,10/22/2024 14:23,20.23,1019.85,54.82
2024-10-22T06:38:48Z_18zua9muwbb,18zua9muwbb,10/22/2024 6:38,10/22/2024 14:38,20.28,1019.97,54.3
2024-10-22T06:54:20Z_18zua9muwbb,18zua9muwbb,10/22/2024 6:54,10/22/2024 14:54,20.76,1019.79,54.05
2024-10-22T07:25:38Z_18zua9muwbb,18zua9muwbb,10/22/2024 7:25,10/22/2024 15:25,21.87,1019.88,47.06
2024-10-22T07:41:00Z_18zua9muwbb,18zua9muwbb,10/22/2024 7:41,10/22/2024 15:41,22.05,1019.89,46.41
2024-10-22T07:56:23Z_18zua9muwbb,18zua9muwbb,10/22/2024 7:56,10/22/2024 15:56,22.25,1020.05,45.59
2024-10-22T08:11:45Z_18zua9muwbb,18zua9muwbb,10/22/2024 8:11,10/22/2024 16:11,22.17,1020.1,46.74
2024-10-22T08:27:09Z_18zua9muwbb,18zua9muwbb,10/22/2024 8:27,10/22/2024 16:27,21.86,1020.36,47.72
2024-10-22T08:43:01Z_18zua9muwbb,18zua9muwbb,10/22/2024 8:43,10/22/2024 16:43,21.88,1020.47,49.81
2024-10-22T08:58:23Z_18zua9muwbb,18zua9muwbb,10/22/2024 8:58,10/22/2024 16:58,21.31,1020.67,50.88
2024-10-22T09:13:51Z_18zua9muwbb,18zua9muwbb,10/22/2024 9:13,10/22/2024 17:13,21.14,1020.68,51.85
2024-10-22T09:29:14Z_18zua9muwbb,18zua9muwbb,10/22/2024 9:29,10/22/2024 17:29,20.93,1020.93,56.31
2024-10-22T09:44:38Z_18zua9muwbb,18zua9muwbb,10/22/2024 9:44,10/22/2024 17:44,20.97,1021.01,54.67
2024-10-22T10:00:08Z_18zua9muwbb,18zua9muwbb,10/22/2024 10:00,10/22/2024 18:00,20.4,1021.24,57.27
2024-10-22T10:31:12Z_18zua9muwbb,18zua9muwbb,10/22/2024 10:31,10/22/2024 18:31,18.57,1021.51,63.24
2024-10-22T10:46:33Z_18zua9muwbb,18zua9muwbb,10/22/2024 10:46,10/22/2024 18:46,17.93,1021.78,66.4
2024-10-22T11:02:05Z_18zua9muwbb,18zua9muwbb,10/22/2024 11:02,10/22/2024 19:02,17.5,1022.07,70.54
2024-10-22T11:17:28Z_18zua9muwbb,18zua9muwbb,10/22/2024 11:17,10/22/2024 19:17,17.19,1022.15,72.94
2024-10-22T11:32:51Z_18zua9muwbb,18zua9muwbb,10/22/2024 11:32,10/22/2024 19:32,16.9,1022.35,75.19
2024-10-22T11:48:22Z_18zua9muwbb,18zua9muwbb,10/22/2024 11:48,10/22/2024 19:48,16.71,1022.54,76.49
2024-10-22T12:03:44Z_18zua9muwbb,18zua9muwbb,10/22/2024 12:03,10/22/2024 20:03,16.45,1022.69,76.9
2024-10-22T12:19:06Z_18zua9muwbb,18zua9muwbb,10/22/2024 12:19,10/22/2024 20:19,16.27,1022.83,77.52
2024-10-22T12:34:28Z_18zua9muwbb,18zua9muwbb,10/22/2024 12:34,10/22/2024 20:34,16.23,1022.86,77.48
2024-10-22T12:50:01Z_18zua9muwbb,18zua9muwbb,10/22/2024 12:50,10/22/2024 20:50,16.01,1022.96,78.38
2024-10-22T13:05:23Z_18zua9muwbb,18zua9muwbb,10/22/2024 13:05,10/22/2024 21:05,15.69,1022.89,79.85
2024-10-22T13:21:00Z_18zua9muwbb,18zua9muwbb,10/22/2024 13:21,10/22/2024 21:21,15.67,1022.9,81.37
2024-10-22T13:36:23Z_18zua9muwbb,18zua9muwbb,10/22/2024 13:36,10/22/2024 21:36,15.42,1022.79,83.06
2024-10-22T13:51:46Z_18zua9muwbb,18zua9muwbb,10/22/2024 13:51,10/22/2024 21:51,15.39,1022.85,85.34
2024-10-22T14:07:18Z_18zua9muwbb,18zua9muwbb,10/22/2024 14:07,10/22/2024 22:07,15.35,1022.9,86.21
2024-10-22T14:22:40Z_18zua9muwbb,18zua9muwbb,10/22/2024 14:22,10/22/2024 22:22,15.32,1022.95,86.35
2024-10-22T14:38:05Z_18zua9muwbb,18zua9muwbb,10/22/2024 14:38,10/22/2024 22:38,15.36,1022.73,85.76
2024-10-22T14:53:37Z_18zua9muwbb,18zua9muwbb,10/22/2024 14:53,10/22/2024 22:53,15.27,1022.71,87.46
2024-10-22T15:08:59Z_18zua9muwbb,18zua9muwbb,10/22/2024 15:08,10/22/2024 23:08,15.15,1022.75,87.96
2024-10-22T15:24:22Z_18zua9muwbb,18zua9muwbb,10/22/2024 15:24,10/22/2024 23:24,15.09,1022.74,87.82
2024-10-22T15:39:45Z_18zua9muwbb,18zua9muwbb,10/22/2024 15:39,10/22/2024 23:39,14.98,1022.78,87.46
2024-10-22T15:55:07Z_18zua9muwbb,18zua9muwbb,10/22/2024 15:55,10/22/2024 23:55,14.93,1022.79,87.63
2024-10-22T16:10:29Z_18zua9muwbb,18zua9muwbb,10/22/2024 16:10,10/23/2024 0:10,14.81,1022.81,87.15
