"SID","DeviceID","ObservationTimestamp","LocalTimestamp","AirTemperature","BarometricPressure","RelativeHumidity","Hour","PredictedTemperature","Residuals"
"2024-10-19T18:57:15Z_18zua9muwbb","18zua9muwbb","10/19/2024 18:57",2024-10-20 02:57:00,16.53,1011.13,100,2,18.9261707204195,-2.39617072041954
"2024-10-19T19:12:37Z_18zua9muwbb","18zua9muwbb","10/19/2024 19:12",2024-10-20 03:12:00,16.35,1011.13,100,3,18.9261707204195,-2.57617072041954
"2024-10-19T19:28:02Z_18zua9muwbb","18zua9muwbb","10/19/2024 19:28",2024-10-20 03:28:00,16.26,1010.74,100,3,19.0944240727898,-2.83442407278978
"2024-10-19T19:43:25Z_18zua9muwbb","18zua9muwbb","10/19/2024 19:43",2024-10-20 03:43:00,16.13,1010.65,100,3,19.1332517694906,-3.0032517694906
"2024-10-19T19:59:09Z_18zua9muwbb","18zua9muwbb","10/19/2024 19:59",2024-10-20 03:59:00,15.93,1010.54,100,3,19.1807078432361,-3.25070784323608
"2024-10-19T20:14:40Z_18zua9muwbb","18zua9muwbb","10/19/2024 20:14",2024-10-20 04:14:00,15.84,1010.39,100,4,19.2454206710708,-3.40542067107076
"2024-10-19T20:30:03Z_18zua9muwbb","18zua9muwbb","10/19/2024 20:30",2024-10-20 04:30:00,15.73,1010.46,100,4,19.2152213514145,-3.48522135141454
"2024-10-19T20:45:28Z_18zua9muwbb","18zua9muwbb","10/19/2024 20:45",2024-10-20 04:45:00,15.6,1010.65,100,4,19.1332517694906,-3.5332517694906
"2024-10-19T21:00:50Z_18zua9muwbb","18zua9muwbb","10/19/2024 21:00",2024-10-20 05:00:00,15.56,1010.76,100,5,19.0857956957452,-3.52579569574518
"2024-10-19T21:16:12Z_18zua9muwbb","18zua9muwbb","10/19/2024 21:16",2024-10-20 05:16:00,15.6,1010.85,100,5,19.0469679990443,-3.4469679990443
"2024-10-19T21:31:44Z_18zua9muwbb","18zua9muwbb","10/19/2024 21:31",2024-10-20 05:31:00,15.56,1010.87,100,5,19.0383396219997,-3.4783396219997
"2024-10-19T21:47:07Z_18zua9muwbb","18zua9muwbb","10/19/2024 21:47",2024-10-20 05:47:00,15.56,1010.93,100,5,19.0124544908658,-3.45245449086584
"2024-10-19T22:02:29Z_18zua9muwbb","18zua9muwbb","10/19/2024 22:02",2024-10-20 06:02:00,15.61,1010.91,100,6,19.0210828679104,-3.41108286791044
"2024-10-19T22:17:51Z_18zua9muwbb","18zua9muwbb","10/19/2024 22:17",2024-10-20 06:17:00,15.68,1011.4,100,6,18.8096876303171,-3.12968763031713
"2024-10-19T22:33:27Z_18zua9muwbb","18zua9muwbb","10/19/2024 22:33",2024-10-20 06:33:00,15.69,1011.21,100,6,18.891657212241,-3.20165721224102
"2024-10-19T22:48:50Z_18zua9muwbb","18zua9muwbb","10/19/2024 22:48",2024-10-20 06:48:00,15.72,1010.86,100,6,19.042653810522,-3.322653810522
"2024-10-19T23:04:12Z_18zua9muwbb","18zua9muwbb","10/19/2024 23:04",2024-10-20 07:04:00,15.84,1010.74,100,7,19.0944240727898,-3.25442407278978
"2024-10-19T23:19:34Z_18zua9muwbb","18zua9muwbb","10/19/2024 23:19",2024-10-20 07:19:00,16,1010.9,100,7,19.0253970564328,-3.0253970564328
"2024-10-19T23:35:25Z_18zua9muwbb","18zua9muwbb","10/19/2024 23:35",2024-10-20 07:35:00,16.18,1010.76,100,7,19.0857956957452,-2.90579569574518
"2024-10-19T23:50:48Z_18zua9muwbb","18zua9muwbb","10/19/2024 23:50",2024-10-20 07:50:00,16.2,1010.72,100,7,19.1030524498344,-2.90305244983438
"2024-10-20T00:06:23Z_18zua9muwbb","18zua9muwbb","10/20/2024 0:06",2024-10-20 08:06:00,16.38,1010.57,100,8,19.1677652776691,-2.78776527766907
"2024-10-20T00:21:46Z_18zua9muwbb","18zua9muwbb","10/20/2024 0:21",2024-10-20 08:21:00,16.79,1010.52,100,8,19.1893362202807,-2.39933622028068
"2024-10-20T00:37:35Z_18zua9muwbb","18zua9muwbb","10/20/2024 0:37",2024-10-20 08:37:00,17.43,1010.33,100,8,19.2713058022046,-1.84130580220463
"2024-10-20T00:53:07Z_18zua9muwbb","18zua9muwbb","10/20/2024 0:53",2024-10-20 08:53:00,18.04,1010.36,100,8,19.2583632366377,-1.21836323663767
"2024-10-20T01:08:56Z_18zua9muwbb","18zua9muwbb","10/20/2024 1:08",2024-10-20 09:08:00,18.6,1010.06,100,9,19.3877888923071,-0.787788892307088
"2024-10-20T01:24:29Z_18zua9muwbb","18zua9muwbb","10/20/2024 1:24",2024-10-20 09:24:00,19.12,1010.09,100,9,19.3748463267401,-0.254846326740129
"2024-10-20T01:39:52Z_18zua9muwbb","18zua9muwbb","10/20/2024 1:39",2024-10-20 09:39:00,19.89,1010.05,92.74,9,20.395754239907,-0.505754239907006
"2024-10-20T01:55:43Z_18zua9muwbb","18zua9muwbb","10/20/2024 1:55",2024-10-20 09:55:00,20.65,1010.16,84.15,9,21.5358137937755,-0.885813793775455
"2024-10-20T02:27:06Z_18zua9muwbb","18zua9muwbb","10/20/2024 2:27",2024-10-20 10:27:00,21.12,1009.89,78.07,10,22.4928201686151,-1.37282016861509
"2024-10-20T02:29:15Z_18zua9muwbb","18zua9muwbb","10/20/2024 2:29",2024-10-20 10:29:00,21.19,1009.78,78.56,10,22.4725367013208,-1.28253670132084
"2024-10-20T02:45:06Z_18zua9muwbb","18zua9muwbb","10/20/2024 2:45",2024-10-20 10:45:00,21.54,1009,75.96,10,23.1684777054555,-1.62847770545546
"2024-10-20T03:00:50Z_18zua9muwbb","18zua9muwbb","10/20/2024 3:00",2024-10-20 11:00:00,21.86,1008.73,73.69,11,23.5987745877213,-1.73877458772131
"2024-10-20T03:16:23Z_18zua9muwbb","18zua9muwbb","10/20/2024 3:16",2024-10-20 11:16:00,22.2,1008.99,72.63,11,23.6331442851249,-1.43314428512493
"2024-10-20T03:32:10Z_18zua9muwbb","18zua9muwbb","10/20/2024 3:32",2024-10-20 11:32:00,22.62,1009.37,70.37,11,23.7816364738274,-1.16163647382737
"2024-10-20T03:47:35Z_18zua9muwbb","18zua9muwbb","10/20/2024 3:47",2024-10-20 11:47:00,22.61,1008.96,71.46,11,23.8078322854193,-1.19783228541927
"2024-10-20T04:03:19Z_18zua9muwbb","18zua9muwbb","10/20/2024 4:03",2024-10-20 12:03:00,22.56,1008.91,72.22,12,23.7243378174387,-1.16433781743869
"2024-10-20T04:18:47Z_18zua9muwbb","18zua9muwbb","10/20/2024 4:18",2024-10-20 12:18:00,22.8,1008.6,73.34,12,23.7032444249683,-0.903244424968296
"2024-10-20T04:34:10Z_18zua9muwbb","18zua9muwbb","10/20/2024 4:34",2024-10-20 12:34:00,23.11,1008.54,71.19,12,24.0263540729089,-0.916354072908891
"2024-10-20T04:49:32Z_18zua9muwbb","18zua9muwbb","10/20/2024 4:49",2024-10-20 12:49:00,23.2,1008.24,69.95,12,24.3272022405971,-1.12720224059708
"2024-10-20T05:04:54Z_18zua9muwbb","18zua9muwbb","10/20/2024 5:04",2024-10-20 13:04:00,22.82,1008.19,72.92,13,23.9381886181314,-1.11818861813138
"2024-10-20T05:20:27Z_18zua9muwbb","18zua9muwbb","10/20/2024 5:20",2024-10-20 13:20:00,22.34,1008.18,76.26,13,23.4807679758935,-1.14076797589351
"2024-10-20T05:35:49Z_18zua9muwbb","18zua9muwbb","10/20/2024 5:35",2024-10-20 13:35:00,22.03,1008.36,85.3,13,22.1533871722905,-0.123387172290542
"2024-10-20T05:51:11Z_18zua9muwbb","18zua9muwbb","10/20/2024 5:51",2024-10-20 13:51:00,20.95,1008.5,100,13,20.0608023017879,0.889197698212051
"2024-10-20T06:06:43Z_18zua9muwbb","18zua9muwbb","10/20/2024 6:06",2024-10-20 14:06:00,20.29,1008.35,100,14,20.1255151296226,0.164484870377368
"2024-10-20T06:22:07Z_18zua9muwbb","18zua9muwbb","10/20/2024 6:22",2024-10-20 14:22:00,20.53,1008.32,100,14,20.1384576951896,0.391542304810411
"2024-10-20T06:37:39Z_18zua9muwbb","18zua9muwbb","10/20/2024 6:37",2024-10-20 14:37:00,20.61,1008.01,100,14,20.2721975393813,0.337802460618686
"2024-10-20T06:53:01Z_18zua9muwbb","18zua9muwbb","10/20/2024 6:53",2024-10-20 14:53:00,20.62,1007.88,100,14,20.3282819901714,0.291718009828607
"2024-10-20T07:08:23Z_18zua9muwbb","18zua9muwbb","10/20/2024 7:08",2024-10-20 15:08:00,20.6,1007.88,100,15,20.3282819901714,0.271718009828607
"2024-10-20T07:23:45Z_18zua9muwbb","18zua9muwbb","10/20/2024 7:23",2024-10-20 15:23:00,20.31,1007.59,100,15,20.4533934573185,-0.14339345731846
"2024-10-20T07:39:18Z_18zua9muwbb","18zua9muwbb","10/20/2024 7:39",2024-10-20 15:39:00,20.14,1008.44,100,15,20.0866874329218,0.0533125670781907
"2024-10-20T07:54:41Z_18zua9muwbb","18zua9muwbb","10/20/2024 7:54",2024-10-20 15:54:00,18.55,1008.66,100,15,19.991775285431,-1.44177528543096
"2024-10-20T08:10:05Z_18zua9muwbb","18zua9muwbb","10/20/2024 8:10",2024-10-20 16:10:00,18.19,1008.35,100,16,20.1255151296226,-1.93551512962263
"2024-10-20T08:25:27Z_18zua9muwbb","18zua9muwbb","10/20/2024 8:25",2024-10-20 16:25:00,18.23,1008.68,100,16,19.9831469083864,-1.75314690838636
"2024-10-20T08:40:51Z_18zua9muwbb","18zua9muwbb","10/20/2024 8:40",2024-10-20 16:40:00,18.29,1008.86,100,16,19.9054915149847,-1.61549151498467
"2024-10-20T08:56:13Z_18zua9muwbb","18zua9muwbb","10/20/2024 8:56",2024-10-20 16:56:00,18.21,1008.99,100,16,19.8494070641946,-1.63940706419458
"2024-10-20T09:11:35Z_18zua9muwbb","18zua9muwbb","10/20/2024 9:11",2024-10-20 17:11:00,17.59,1009.44,100,17,19.6552685806905,-2.06526858069048
"2024-10-20T09:27:13Z_18zua9muwbb","18zua9muwbb","10/20/2024 9:27",2024-10-20 17:27:00,16.89,1010.14,100,17,19.3532753841286,-2.46327538412857
"2024-10-20T09:42:51Z_18zua9muwbb","18zua9muwbb","10/20/2024 9:42",2024-10-20 17:42:00,16.53,1010.67,100,17,19.124623392446,-2.594623392446
"2024-10-20T09:58:13Z_18zua9muwbb","18zua9muwbb","10/20/2024 9:58",2024-10-20 17:58:00,16.12,1011.14,100,17,18.9218565318972,-2.80185653189724
"2024-10-20T10:13:51Z_18zua9muwbb","18zua9muwbb","10/20/2024 10:13",2024-10-20 18:13:00,15.72,1011.59,100,18,18.7277180483931,-3.00771804839313
"2024-10-20T10:29:13Z_18zua9muwbb","18zua9muwbb","10/20/2024 10:29",2024-10-20 18:29:00,15.13,1011.99,100,18,18.5551505075006,-3.42515050750059
"2024-10-20T10:44:45Z_18zua9muwbb","18zua9muwbb","10/20/2024 10:44",2024-10-20 18:44:00,14.22,1012.95,100,18,18.1409884093585,-3.92098840935852
"2024-10-20T11:00:18Z_18zua9muwbb","18zua9muwbb","10/20/2024 11:00",2024-10-20 19:00:00,13.34,1013.3,100,19,17.9899918110776,-4.64999181107759
"2024-10-20T11:15:40Z_18zua9muwbb","18zua9muwbb","10/20/2024 11:15",2024-10-20 19:15:00,13.26,1013.74,100,19,17.8001675160958,-4.54016751609579
"2024-10-20T11:31:02Z_18zua9muwbb","18zua9muwbb","10/20/2024 11:31",2024-10-20 19:31:00,13.31,1013.72,100,19,17.8087958931404,-4.49879589314039
"2024-10-20T11:46:24Z_18zua9muwbb","18zua9muwbb","10/20/2024 11:46",2024-10-20 19:46:00,13.44,1014.07,100,19,17.6577992948594,-4.21779929485941
"2024-10-20T12:01:47Z_18zua9muwbb","18zua9muwbb","10/20/2024 12:01",2024-10-20 20:01:00,13.3,1014.26,100,20,17.5758297129355,-4.27582971293552
"2024-10-20T12:17:09Z_18zua9muwbb","18zua9muwbb","10/20/2024 12:17",2024-10-20 20:17:00,13.44,1014.36,100,20,17.5326878277123,-4.09268782771234
"2024-10-20T12:32:34Z_18zua9muwbb","18zua9muwbb","10/20/2024 12:32",2024-10-20 20:32:00,13.55,1014.54,100,20,17.4550324343108,-3.90503243431075
"2024-10-20T12:48:12Z_18zua9muwbb","18zua9muwbb","10/20/2024 12:48",2024-10-20 20:48:00,13.4,1014.73,100,20,17.3730628523868,-3.97306285238676
"2024-10-20T13:03:38Z_18zua9muwbb","18zua9muwbb","10/20/2024 13:03",2024-10-20 21:03:00,13.23,1015.07,100,21,17.2263804426281,-3.99638044262813
"2024-10-20T13:19:00Z_18zua9muwbb","18zua9muwbb","10/20/2024 13:19",2024-10-20 21:19:00,13.18,1014.94,100,21,17.2824648934182,-4.10246489341815
"2024-10-20T13:34:22Z_18zua9muwbb","18zua9muwbb","10/20/2024 13:34",2024-10-20 21:34:00,13.14,1015.2,100,21,17.170295991838,-4.03029599183805
"2024-10-20T13:49:44Z_18zua9muwbb","18zua9muwbb","10/20/2024 13:49",2024-10-20 21:49:00,13.13,1015.24,100,21,17.1530392377488,-4.02303923774879
"2024-10-20T14:05:06Z_18zua9muwbb","18zua9muwbb","10/20/2024 14:05",2024-10-20 22:05:00,13.13,1015.31,100,22,17.1228399180926,-3.99283991809263
"2024-10-20T14:20:28Z_18zua9muwbb","18zua9muwbb","10/20/2024 14:20",2024-10-20 22:20:00,13.27,1015.18,100,22,17.1789243688827,-3.90892436888271
"2024-10-20T14:35:53Z_18zua9muwbb","18zua9muwbb","10/20/2024 14:35",2024-10-20 22:35:00,13.1,1015.39,100,22,17.0883264099141,-3.98832640991411
"2024-10-20T14:51:15Z_18zua9muwbb","18zua9muwbb","10/20/2024 14:51",2024-10-20 22:51:00,13.06,1015.68,100,22,16.963214942767,-3.90321494276704
"2024-10-20T15:06:40Z_18zua9muwbb","18zua9muwbb","10/20/2024 15:06",2024-10-20 23:06:00,13.02,1015.85,100,23,16.8898737378877,-3.8698737378877
"2024-10-20T15:22:02Z_18zua9muwbb","18zua9muwbb","10/20/2024 15:22",2024-10-20 23:22:00,13.13,1015.89,100,23,16.8726169837984,-3.74261698379844
"2024-10-20T15:37:24Z_18zua9muwbb","18zua9muwbb","10/20/2024 15:37",2024-10-20 23:37:00,13.06,1016.09,100,23,16.7863332133521,-3.72633321335214
"2024-10-20T15:52:46Z_18zua9muwbb","18zua9muwbb","10/20/2024 15:52",2024-10-20 23:52:00,13.06,1016.4,100,23,16.6525933691605,-3.59259336916047
"2024-10-20T16:08:08Z_18zua9muwbb","18zua9muwbb","10/20/2024 16:08",2024-10-21 00:08:00,13.19,1016.37,100,0,16.6655359347274,-3.47553593472738
"2024-10-20T16:23:30Z_18zua9muwbb","18zua9muwbb","10/20/2024 16:23",2024-10-21 00:23:00,13.13,1016.44,100,0,16.6353366150712,-3.50533661507116
"2024-10-20T16:38:52Z_18zua9muwbb","18zua9muwbb","10/20/2024 16:38",2024-10-21 00:38:00,13.18,1016.36,100,0,16.6698501232497,-3.48985012324973
"2024-10-20T16:54:14Z_18zua9muwbb","18zua9muwbb","10/20/2024 16:54",2024-10-21 00:54:00,13.19,1016.32,100,0,16.6871068773389,-3.49710687733894
"2024-10-20T17:09:36Z_18zua9muwbb","18zua9muwbb","10/20/2024 17:09",2024-10-21 01:09:00,13.02,1016.19,100,1,16.743191328129,-3.72319132812902
"2024-10-20T17:25:01Z_18zua9muwbb","18zua9muwbb","10/20/2024 17:25",2024-10-21 01:25:00,12.86,1016.14,100,1,16.7647622707406,-3.90476227074064
"2024-10-20T17:40:23Z_18zua9muwbb","18zua9muwbb","10/20/2024 17:40",2024-10-21 01:40:00,12.85,1016.23,100,1,16.7259345740398,-3.87593457403976
"2024-10-20T17:55:45Z_18zua9muwbb","18zua9muwbb","10/20/2024 17:55",2024-10-21 01:55:00,12.57,1016.12,100,1,16.7733906477852,-4.20339064778524
"2024-10-20T18:11:07Z_18zua9muwbb","18zua9muwbb","10/20/2024 18:11",2024-10-21 02:11:00,12.6,1016.16,100,2,16.756133893696,-4.15613389369598
"2024-10-20T18:26:29Z_18zua9muwbb","18zua9muwbb","10/20/2024 18:26",2024-10-21 02:26:00,12.5,1016.11,100,2,16.7777048363075,-4.27770483630754
"2024-10-20T18:41:51Z_18zua9muwbb","18zua9muwbb","10/20/2024 18:41",2024-10-21 02:41:00,12.42,1016.36,100,2,16.6698501232497,-4.24985012324973
"2024-10-20T18:57:13Z_18zua9muwbb","18zua9muwbb","10/20/2024 18:57",2024-10-21 02:57:00,12.32,1016.64,100,2,16.549052844625,-4.22905284462497
"2024-10-20T19:12:35Z_18zua9muwbb","18zua9muwbb","10/20/2024 19:12",2024-10-21 03:12:00,12.31,1016.8,100,3,16.4800258282679,-4.17002582826793
"2024-10-20T19:28:08Z_18zua9muwbb","18zua9muwbb","10/20/2024 19:28",2024-10-21 03:28:00,12.25,1017.03,100,3,16.3807994922547,-4.13079949225473
"2024-10-20T19:43:30Z_18zua9muwbb","18zua9muwbb","10/20/2024 19:43",2024-10-21 03:43:00,12.02,1017.12,100,3,16.3419717955539,-4.32197179555391
"2024-10-20T19:58:52Z_18zua9muwbb","18zua9muwbb","10/20/2024 19:58",2024-10-21 03:58:00,11.68,1017.44,100,3,16.2039177628399,-4.52391776283988
"2024-10-20T20:14:14Z_18zua9muwbb","18zua9muwbb","10/20/2024 20:14",2024-10-21 04:14:00,11.56,1017.61,100,4,16.1305765579605,-4.57057655796054
"2024-10-20T20:29:36Z_18zua9muwbb","18zua9muwbb","10/20/2024 20:29",2024-10-21 04:29:00,11.81,1017.75,100,4,16.0701779186482,-4.26017791864816
"2024-10-20T20:45:07Z_18zua9muwbb","18zua9muwbb","10/20/2024 20:45",2024-10-21 04:45:00,12.02,1017.91,100,4,16.0011509022912,-3.98115090229118
"2024-10-20T21:00:30Z_18zua9muwbb","18zua9muwbb","10/20/2024 21:00",2024-10-21 05:00:00,12.03,1018.15,100,5,15.8976103777557,-3.86761037775567
"2024-10-20T21:15:52Z_18zua9muwbb","18zua9muwbb","10/20/2024 21:15",2024-10-21 05:15:00,11.85,1018.09,100,5,15.9234955088895,-4.07349550888948
"2024-10-20T21:31:14Z_18zua9muwbb","18zua9muwbb","10/20/2024 21:31",2024-10-21 05:31:00,11.77,1018.27,100,5,15.8458401154879,-4.07584011548789
"2024-10-20T21:46:36Z_18zua9muwbb","18zua9muwbb","10/20/2024 21:46",2024-10-21 05:46:00,11.56,1018.65,100,5,15.68190095164,-4.12190095164001
"2024-10-20T22:01:58Z_18zua9muwbb","18zua9muwbb","10/20/2024 22:01",2024-10-21 06:01:00,11.55,1018.92,100,6,15.5654178615375,-4.01541786153754
"2024-10-20T22:17:20Z_18zua9muwbb","18zua9muwbb","10/20/2024 22:17",2024-10-21 06:17:00,11.68,1019.23,100,6,15.4316780173458,-3.75167801734582
"2024-10-20T22:32:42Z_18zua9muwbb","18zua9muwbb","10/20/2024 22:32",2024-10-21 06:32:00,11.89,1019.33,100,6,15.3885361321226,-3.49853613212264
"2024-10-20T22:48:04Z_18zua9muwbb","18zua9muwbb","10/20/2024 22:48",2024-10-21 06:48:00,12.01,1019.76,100,6,15.2030260256632,-3.1930260256632
"2024-10-20T23:03:26Z_18zua9muwbb","18zua9muwbb","10/20/2024 23:03",2024-10-21 07:03:00,12.22,1019.59,100,7,15.2763672305425,-3.05636723054254
"2024-10-20T23:18:53Z_18zua9muwbb","18zua9muwbb","10/20/2024 23:18",2024-10-21 07:18:00,12.48,1019.77,100,7,15.1987118371409,-2.71871183714089
"2024-10-20T23:34:45Z_18zua9muwbb","18zua9muwbb","10/20/2024 23:34",2024-10-21 07:34:00,12.52,1019.83,100,7,15.172826706007,-2.65282670600698
"2024-10-20T23:50:27Z_18zua9muwbb","18zua9muwbb","10/20/2024 23:50",2024-10-21 07:50:00,12.89,1019.97,100,7,15.1124280666946,-2.22242806669459
"2024-10-21T00:22:00Z_18zua9muwbb","18zua9muwbb","10/21/2024 0:22",2024-10-21 08:22:00,13.46,1020.15,100,8,15.034772673293,-1.57477267329301
"2024-10-21T01:24:45Z_18zua9muwbb","18zua9muwbb","10/21/2024 1:24",2024-10-21 09:24:00,14.72,1020.35,100,9,14.9484889028467,-0.228488902846708
"2024-10-21T01:55:56Z_18zua9muwbb","18zua9muwbb","10/21/2024 1:55",2024-10-21 09:55:00,14.77,1020.55,96.99,9,15.2783194559299,-0.508319455929891
"2024-10-21T02:11:34Z_18zua9muwbb","18zua9muwbb","10/21/2024 2:11",2024-10-21 10:11:00,15.06,1020.63,87.75,10,16.5211801502138,-1.46118015021379
"2024-10-21T02:27:05Z_18zua9muwbb","18zua9muwbb","10/21/2024 2:27",2024-10-21 10:27:00,15.5,1020.52,85.24,10,16.9156285668359,-1.41562856683591
"2024-10-21T02:29:31Z_18zua9muwbb","18zua9muwbb","10/21/2024 2:29",2024-10-21 10:29:00,15.6,1020.44,77.38,10,18.0367396108753,-2.43673961087532
"2024-10-21T03:00:32Z_18zua9muwbb","18zua9muwbb","10/21/2024 3:00",2024-10-21 11:00:00,16.37,1020.43,60.83,11,20.328991359003,-3.95899135900298
"2024-10-21T03:16:09Z_18zua9muwbb","18zua9muwbb","10/21/2024 3:16",2024-10-21 11:16:00,16.62,1020.42,61.25,11,20.275243083777,-3.65524308377698
"2024-10-21T03:31:35Z_18zua9muwbb","18zua9muwbb","10/21/2024 3:31",2024-10-21 11:31:00,16.87,1020.53,63.95,11,19.8545283145068,-2.98452831450677
"2024-10-21T03:46:57Z_18zua9muwbb","18zua9muwbb","10/21/2024 3:46",2024-10-21 11:46:00,16.78,1020.37,61.7,11,20.2346042438011,-3.45460424380109
"2024-10-21T04:18:03Z_18zua9muwbb","18zua9muwbb","10/21/2024 4:18",2024-10-21 12:18:00,17.8,1020.15,54.18,12,21.369110980309,-3.56911098030902
"2024-10-21T04:33:25Z_18zua9muwbb","18zua9muwbb","10/21/2024 4:33",2024-10-21 12:33:00,18.26,1020.14,52.58,12,21.5946155069201,-3.33461550692006
"2024-10-21T05:04:49Z_18zua9muwbb","18zua9muwbb","10/21/2024 5:04",2024-10-21 13:04:00,19.13,1019.88,45.55,13,22.6786394564775,-3.54863945647752
"2024-10-21T05:20:11Z_18zua9muwbb","18zua9muwbb","10/21/2024 5:20",2024-10-21 13:20:00,19.46,1019.79,44.85,13,22.8142379260922,-3.35423792609222
"2024-10-21T05:35:47Z_18zua9muwbb","18zua9muwbb","10/21/2024 5:35",2024-10-21 13:35:00,19.39,1019.77,46.09,13,22.6514437911181,-3.26144379111805
"2024-10-21T05:51:09Z_18zua9muwbb","18zua9muwbb","10/21/2024 5:51",2024-10-21 13:51:00,19.03,1019.57,46.56,13,22.6727528997507,-3.64275289975073
"2024-10-21T06:06:31Z_18zua9muwbb","18zua9muwbb","10/21/2024 6:06",2024-10-21 14:06:00,19.46,1019.47,44.64,14,22.9813231906803,-3.52132319068033
"2024-10-21T06:21:54Z_18zua9muwbb","18zua9muwbb","10/21/2024 6:21",2024-10-21 14:21:00,19.88,1019.52,44.03,14,23.0440810644651,-3.1640810644651
"2024-10-21T06:37:38Z_18zua9muwbb","18zua9muwbb","10/21/2024 6:37",2024-10-21 14:37:00,20.51,1019.68,43.87,14,22.997173081917,-2.48717308191699
"2024-10-21T06:53:09Z_18zua9muwbb","18zua9muwbb","10/21/2024 6:53",2024-10-21 14:53:00,21.07,1019.59,42.23,14,23.2627208751588,-2.19272087515876
"2024-10-21T07:08:31Z_18zua9muwbb","18zua9muwbb","10/21/2024 7:08",2024-10-21 15:08:00,21.06,1019.71,43.31,15,23.0616471346811,-2.00164713468109
"2024-10-21T07:23:53Z_18zua9muwbb","18zua9muwbb","10/21/2024 7:23",2024-10-21 15:23:00,20.95,1019.77,41.12,15,23.3385162788062,-2.38851627880617
"2024-10-21T07:39:25Z_18zua9muwbb","18zua9muwbb","10/21/2024 7:39",2024-10-21 15:39:00,21.71,1019.69,39.84,15,23.5499820574556,-1.83998205745562
"2024-10-21T07:54:48Z_18zua9muwbb","18zua9muwbb","10/21/2024 7:54",2024-10-21 15:54:00,21.48,1019.84,39.33,15,23.5557736498867,-2.07577364988672
"2024-10-21T08:10:14Z_18zua9muwbb","18zua9muwbb","10/21/2024 8:10",2024-10-21 16:10:00,22.11,1019.87,39.79,16,23.4792388621193,-1.36923886211931
"2024-10-21T08:25:48Z_18zua9muwbb","18zua9muwbb","10/21/2024 8:25",2024-10-21 16:25:00,21.51,1019.76,40.54,16,23.4230119648856,-1.91301196488564
"2024-10-21T08:41:11Z_18zua9muwbb","18zua9muwbb","10/21/2024 8:41",2024-10-21 16:41:00,20.47,1019.87,43.1,16,23.0216513501982,-2.55165135019825
"2024-10-21T08:56:33Z_18zua9muwbb","18zua9muwbb","10/21/2024 8:56",2024-10-21 16:56:00,20.68,1019.87,41.35,16,23.2635782824828,-2.5835782824828
"2024-10-21T09:12:14Z_18zua9muwbb","18zua9muwbb","10/21/2024 9:12",2024-10-21 17:12:00,21.02,1019.7,42.97,17,23.1129642700472,-2.09296427004724
"2024-10-21T09:27:36Z_18zua9muwbb","18zua9muwbb","10/21/2024 9:27",2024-10-21 17:27:00,20.26,1019.79,43.83,17,22.9552467666238,-2.69524676662378
"2024-10-21T09:43:07Z_18zua9muwbb","18zua9muwbb","10/21/2024 9:43",2024-10-21 17:43:00,20.63,1019.97,42.77,17,23.0241299722059,-2.39412997220587
"2024-10-21T09:58:29Z_18zua9muwbb","18zua9muwbb","10/21/2024 9:58",2024-10-21 17:58:00,20,1020,45.91,17,22.5771013681398,-2.57710136813983
"2024-10-21T10:13:51Z_18zua9muwbb","18zua9muwbb","10/21/2024 10:13",2024-10-21 18:13:00,19.37,1020.11,47,18,22.3789593765714,-3.0089593765714
"2024-10-21T10:29:14Z_18zua9muwbb","18zua9muwbb","10/21/2024 10:29",2024-10-21 18:29:00,18.2,1020.29,51.66,18,21.6570871234864,-3.4570871234864
"2024-10-21T11:00:30Z_18zua9muwbb","18zua9muwbb","10/21/2024 11:00",2024-10-21 19:00:00,17.23,1020.61,54.44,19,21.1347148783431,-3.90471487834315
"2024-10-21T11:16:02Z_18zua9muwbb","18zua9muwbb","10/21/2024 11:16",2024-10-21 19:16:00,16.79,1020.74,56.02,19,20.8602049686904,-4.07020496869044
"2024-10-21T11:31:24Z_18zua9muwbb","18zua9muwbb","10/21/2024 11:31",2024-10-21 19:31:00,16.35,1020.82,60.05,19,20.2685682964509,-3.91856829645093
"2024-10-21T11:46:46Z_18zua9muwbb","18zua9muwbb","10/21/2024 11:46",2024-10-21 19:46:00,16.23,1021.03,59.85,19,20.2056191297435,-3.97561912974348
"2024-10-21T12:02:11Z_18zua9muwbb","18zua9muwbb","10/21/2024 12:02",2024-10-21 20:02:00,16.29,1021.06,61.71,20,19.9355427961484,-3.64554279614843
"2024-10-21T12:17:33Z_18zua9muwbb","18zua9muwbb","10/21/2024 12:17",2024-10-21 20:17:00,16.14,1021.11,62.85,20,19.7563737376486,-3.61637373764859
"2024-10-21T12:33:11Z_18zua9muwbb","18zua9muwbb","10/21/2024 12:33",2024-10-21 20:33:00,16.12,1021.18,63.42,20,19.6473753600483,-3.52737536004831
